timestamp;actual;predicted
54324;[0, 1];[0]
54325;[3];[NP22, NP19]
54326;[3];[NP14, NP19]
54327;[0, 3];[NP13, NP5, NP7]
54328;[1, 2];[0, 1, 2]
54329;[1, 2];[0]
54330;[1, 2];[0, 1, 2]
54331;[0, 1, 2];[0, 1, 2]
54332;[2];[NP12, NP29]
54333;[0, 3];[NP19]
54334;[1, 2];[0]
54335;[0, 1, 2];[0, 1, 2]
54336;[0, 1];[0, 2]
54337;[0, 3];[NP25]
54338;[0, 1, 2];[0]
54339;[0, 1];[2, NP30]
54340;[1, 2];[1, 2]
54341;[1, 2];[1, 2]
54342;[0, 1, 2];[0, 1, 2]
54343;[1, 2];[0, 1, 2]
54344;[1, 2];[0, 1, 2]
54345;[0, 1, 3];[0, 2]
54346;[3];[NP17, NP19]
54347;[0, 1, 3];[0, NP5]
54348;[0, 3];[NP20]
54349;[3];[NP16, NP17]
54350;[0, 1];[0]
54351;[0, 3];[NP3, 0]
54352;[0, 1, 2];[0, 2]
54353;[0, 1, 2];[0, 1, 2]
54354;[0, 1, 3];[0, NP5, NP1]
54355;[0, 3];[NP5, NP1, NP19]
54356;[0, 1, 3];[0, 2]
54357;[0, 1];[0, 2]
54358;[0, 3];[NP5, NP19]
54359;[1, 2];[0, 1, 2]
54360;[0, 3];[NP8]
54361;[1, 2];[0]
54362;[0, 1];[2, NP30]
54363;[0, 3];[NP5, NP19]
54364;[1, 2];[0, 1, 2]
54365;[0, 1, 3];[NP5]
54366;[0, 1, 3];[NP5, NP1]
54367;[1, 2];[1, 2]
54368;[1, 2];[0, NP26]
54369;[2];[NP26]
54370;[0, 3];[NP20]
54371;[3];[NP14, NP19]
54372;[0, 1];[0, 2]
54373;[1, 2];[0, 1, 2]
54374;[0, 3];[NP5, NP19]
54375;[0, 3];[NP5, NP1, NP19]
54376;[0, 1, 3];[0]
54377;[0, 1];[1, 2]
54378;[1, 2];[0, 1]
54379;[1, 2];[1, 2]
54380;[2];[1, 2]
54381;[0, 3];[NP19]
54382;[1, 2];[0]
54383;[0, 3];[NP3, NP5, NP19]
54384;[0, 3];[NP19]
54385;[0, 1];[0]
54386;[2];[NP26]
54387;[0, 1, 2];[0, 1, 2]
54388;[0, 3];[NP19]
54389;[1, 2];[0]
54390;[0, 1, 3];[0, 2]
54391;[0, 1];[0, 1, 2]
54392;[1, 2];[0, 1]
54393;[1];[1, 2]
54394;[0, 1, 3];[2, NP30]
54395;[0, 1, 2];[0, 1, 2]
54396;[1, 2];[1, 2]
54397;[0, 1];[0]
54398;[1, 2];[0, 1, 2]
54399;[3];[NP14, NP17]
54400;[0, 3];[NP19]
54401;[1, 2];[0, 1, 2]
54402;[0, 1];[0, 2]
54403;[3];[NP20, NP21]
54404;[1, 2];[0, 1, 2]
54405;[0, 3];[NP13, NP5]
54406;[1, 2];[0, 1, 2]
54407;[0, 1];[1, 2]
54408;[1, 2];[1, 2]
54409;[0, 1, 2];[0]
54410;[1, 2];[0]
54411;[2];[1, 2]
54412;[0, 1, 2];[0, 1, 2]
54413;[1, 2];[0, 2]
54414;[0, 3];[NP5, NP19]
54415;[0, 1, 2];[0, 1, 2]
54416;[3];[NP14, NP17]
54417;[2];[1, 2]
54418;[0, 3];[NP5, NP19]
54419;[0, 1, 2];[0, 2]
54420;[3];[NP17]
54421;[3];[NP14, NP17, NP19]
54422;[0, 1, 2];[0, 1, 2]
54423;[0, 1, 2];[0, 2]
54424;[1, 2];[0, 1, 2]
54425;[1, 2];[1, 2]
54426;[1, 2];[0, 1, 2]
54427;[1, 2];[0, 2]
54428;[3];[NP14, NP18]
54429;[1, 2];[0, 2]
54430;[0, 1, 2];[0, 2]
54431;[0, 3];[NP14, NP19]
54432;[0, 3];[NP19]
54433;[2];[0, NP12, NP29]
54434;[0, 3];[NP20, NP19]
54435;[0, 3];[NP19]
54436;[0, 3];[0, NP3]
54437;[0, 1];[0, 2]
54438;[0, 3];[NP5, NP19]
54439;[0, 3];[NP19]
54440;[0, 3];[NP20]
54441;[2];[NP12, NP29]
54442;[1, 2];[0]
54443;[0, 3];[NP19]
54444;[1, 2];[0, 1]
54445;[2];[NP29]
54446;[0, 1, 3];[0, 2]
54447;[1, 2];[0, 2]
54448;[1, 2];[1, 2]
54449;[0, 1, 3];[0, 2]
54450;[1, 2];[0, 1, 2]
54451;[0, 1, 3];[0]
54452;[2];[NP12, NP29]
54453;[0, 1];[0]
54454;[3];[NP14, NP19]
54455;[0, 3];[NP5, NP19]
54456;[0, 1];[1, 2]
54457;[2];[NP29]
54458;[0, 3];[NP5, NP19]
54459;[0, 1, 3];[0, NP5, NP4]
54460;[0];[0, NP8]
54461;[0, 3];[NP25, 2, NP30]
54462;[0, 3];[NP5, NP1]
54463;[0, 1, 3];[NP13, NP7]
54464;[0, 3];[NP5, NP1, NP19]
54465;[0, 3];[NP19]
54466;[0, 1];[0]
54467;[1, 2];[0, 2]
54468;[1, 2];[0, 1, 2]
54469;[0, 1];[0, 2]
54470;[0, 3];[NP20, NP19]
54471;[0, 1];[0, 2]
54472;[0, 1, 3];[2]
54473;[0, 3];[NP5]
54474;[0, 3];[NP3, 0, NP5]
54475;[0, 1];[1, 2]
54476;[2];[1, 2]
54477;[0, 3];[NP5, NP19]
54478;[0, 1];[0, 1, 2]
54479;[0, 3];[NP5, NP19]
54480;[1];[1, 2]
54481;[0, 1, 3];[0]
54482;[0, 3];[NP19]
54483;[0, 1, 3];[0, 2, NP5]
54484;[0];[NP30]
54485;[1, 2];[0, 1, 2]
54486;[0, 3];[NP5, NP19]
54487;[3];[NP15, NP17, NP18]
54488;[0, 1, 2];[0, 1, 2]
54489;[0, 1, 2];[0, 1, 2]
54490;[1, 2];[0]
54491;[0, 3];[NP5, NP19]
54492;[0, 1, 3];[2, NP7]
54493;[0, 3];unknwon
54494;[0, 1, 2];[0, 1, 2]
54495;[0, 1, 2];[0, 1, 2]
54496;[0, 1, 3];[NP13, 2, NP30]
54497;[0, 3];[NP19]
54498;[0, 1, 3];[0, NP5, NP1]
54499;[0, 1];[0]
54500;[0, 1, 2];[0, 1, 2]
54501;[1, 2];[0, 1, 2]
54502;[0, 1, 2];[0, 1, 2]
54503;[0, 1, 3];[0, 2, NP5]
54504;[0, 1, 2];[0, 1, 2]
54505;[0, 1];[0, 2]
54506;[0, 1, 2];[0]
54507;[0, 3];[NP13]
54508;[2];[NP26, NP23]
54509;[1, 2];[0, 1, 2]
54510;[0, 1, 2];[0]
54511;[0, 1];[0, 2]
54512;[0, 1, 2];[0, 1, 2]
54513;[1, 2];[0, 1, 2]
54514;[0, 1];[0, 2]
54515;[0, 3];[NP22]
54516;[1, 2];[0, 1, 2]
54517;[0, 3];[NP19]
54518;[0, 1, 2];[0, 2]
54519;[0, 1, 3];[0, 2]
54520;[0, 1, 3];[0]
54521;[1];[NP28]
54522;[0, 3];[NP19]
54523;[0, 3];[NP20, NP19]
54524;[0, 1];[2, NP30]
54525;[1, 2];[0, 1, 2]
54526;[3];[NP14, NP17, NP19]
54527;[3];[NP20]
54528;[0, 1, 3];[0, 2]
54529;[0, 1, 2];[0, 1, 2]
54530;[0, 1, 3];[0]
54531;[0, 1];[0, 2]
54532;[0, 1];[0, 2]
54533;[0, 1, 2];[0, 1, 2]
54534;[0, 1, 3];[NP5, NP1, NP19]
54535;[2];[NP23, NP29]
54536;[1];[1, 2]
54537;[3];[NP20]
54538;[1, 2];[0, 1]
54539;[0, 1, 3];[0, NP5]
54540;[0, 1];[0, 1, 2]
54541;[1, 2];[0, 1, 2]
54542;[3];[NP20, NP21, NP18]
54543;[0, 1, 3];[0]
54544;[1, 2];[0, 1, 2]
54545;[0, 1, 3];[2, NP30]
54546;[2];[NP29]
54547;[3];[NP14, NP17]
54548;[1, 2];[0, 1, 2]
54549;[3];[NP20]
54550;[0, 1, 3];[2, NP7]
54551;[1, 2];[1, 2]
54552;[1, 2];[0]
54553;[1, 2];[0]
54554;[0, 1, 3];[2, NP30]
54555;[0, 3];[NP5]
54556;[0, 1, 2];[0, 2]
54557;[0, 1, 2];[0, 2]
54558;[0, 1, 2];[0, 1, 2]
54559;[1, 2];[0, NP26]
54560;[2];[NP26]
54561;[1, 2];[1, 2]
54562;[0, 1, 3];[0, 2]
54563;[0, 1, 2];[0, 2]
54564;[0, 1, 3];[2, NP30]
54565;[0, 1, 2];[0, 1, 2]
54566;[1, 2];[0]
54567;[0, 1, 3];[0]
54568;[0, 3];[NP3, 0]
54569;[1, 2];[0, 1, 2]
54570;[0, 3];[NP19]
54571;[0, 3];[NP20]
54572;[0, 1, 3];[0, 2]
54573;[0];[NP2, NP8]
54574;[0, 3];[NP19]
54575;[0, 3];[NP27, NP30]
54576;[0, 1, 3];[0, 2]
54577;[1, 2];[1, 2]
54578;[1, 2];[0]
54579;[1, 2];[0]
54580;[1, 2];[0, 1, 2]
54581;[2];unknwon
54582;[0, 1, 2];[0, 1, 2]
54583;[0, 1, 2];[0, 1, 2]
54584;[0, 1, 2];[0, 2]
54585;[1, 2];[1, 2]
54586;[3];[NP17]
54587;[0, 1, 2];[0]
54588;[0, 3];[NP22, NP19]
54589;[0, 1];[1, 2]
54590;[0, 3];[NP5, NP19]
54591;[3];[NP22]
54592;[0, 1];[0]
54593;[0, 1, 3];[2, NP30]
54594;[0, 1];[0, 2]
54595;[0, 1, 2];[0, 1, 2]
54596;[0, 1, 3];[0, NP5, NP1]
54597;[0, 1, 3];[0, 2]
54598;[0, 1, 2];[0, 1, 2]
54599;[0, 1, 2];[0, 2]
54600;[0, 1, 3];[0, NP5]
54601;[0, 1];[0, 2]
54602;[0, 1, 2];[0, 1, 2]
54603;[0, 1, 3];[0, 2]
54604;[0, 3];[NP20]
54605;[0, 1, 2];[0, 1, 2]
54606;[0, 1, 2];[0, 1, 2]
54607;[1, 2];[0, 1, 2]
54608;[0, 3];[NP20]
54609;[0, 3];[NP20]
54610;[1, 2];[0, 2]
54611;[1, 2];[1, 2]
54612;[0, 1];[0]
54613;[0, 1, 3];[0, 2, NP5]
54614;[0];[0]
54615;[1, 2];[0, 1, 2]
54616;[0, 1];[0]
54617;[1, 2];[0]
54618;[3];[NP19]
54619;[2];[NP29]
54620;[1, 2];[0, 1, 2]
54621;[0, 3];[NP19]
54622;[2];[NP12, NP29]
54623;[0, 3];[NP20]
54624;[0, 1, 2];[0, 2]
54625;[1, 2];[0]
54626;[0, 1, 2];[0, 2]
54627;[0, 3];[NP20]
54628;[0, 1, 3];[0, 2]
54629;[1, 2];[0, 1, 2]
54630;[3];[NP21, NP18]
54631;[1];[1, 2]
54632;[0, 3];[NP19]
54633;[0, 1];[1, 2]
54634;[1, 2];[0]
54635;[3];[NP21, NP18]
54636;[2];[0, NP26]
54637;[0, 1, 2];[0, 1, 2]
54638;[0, 3];[NP3, NP8]
54639;[0, 3];[NP20]
54640;[3];[NP20, NP21]
54641;[0, 1, 2];[0, 2]
54642;[0, 3];[NP19]
54643;[0, 1];[0]
54644;[0, 3];[NP5, NP19]
54645;[0, 3];[NP3, NP5, NP19]
54646;[1, 2];[0]
54647;[0, 1, 2];[0, 1, 2]
54648;[3];[NP20]
54649;[0, 1, 3];[0]
54650;[1, 2];[0, NP26]
54651;[0, 1, 2];[0, 1, 2]
54652;[0, 1, 2];[0, 1, 2]
54653;[0, 1, 3];[0, NP5, NP1]
54654;[0, 1, 2];[0, 1, 2]
54655;[3];[NP15, NP21, NP18]
54656;[0, 1];[0, 2]
54657;[0, 1, 3];[0, NP5, NP4, NP7]
54658;[1, 2];[1, 2]
54659;[0, 1];[0]
54660;[0, 3];[NP20, NP19]
54661;[1, 2];[0, 1, 2]
54662;[0, 1, 3];[0]
54663;[0, 3];[2, NP27, NP30]
54664;[2];[NP26, NP23]
54665;[2];[0, NP26]
54666;[0, 1, 2];[0, 2]
54667;[0, 1, 3];[NP13, NP7]
54668;[1, 2];[0, 1, 2]
54669;[1, 2];[0, 1, 2]
54670;[0, 1, 3];[0, 2]
54671;[3];[NP20, NP21]
54672;[2];[1, 2]
54673;[1, 2];[0, 1, 2]
54674;[1, 2];[0, 1, 2]
54675;[0, 1, 2];[0, 1, 2]
54676;[0, 3];[NP5, NP1, NP19]
54677;[0, 1, 3];[0, 2]
54678;[2];[NP26, NP23]
54679;[1, 2];[0, 1, 2]
54680;[1, 2];[0, 1]
54681;[0, 1];[1, 2]
54682;[2];[NP26]
54683;[3];[NP22, NP19]
54684;[0, 1, 3];[0, 2, NP5]
54685;[0, 1, 2];[0, 1, 2]
54686;[0, 1, 2];[0, 1, 2]
54687;[1, 2];[0, 1, 2]
54688;[0, 3];[NP3, 0]
54689;[2];[NP23, NP29]
54690;[0, 3];[NP19]
54691;[0, 1, 2];[0, 1, 2]
54692;[1, 2];[0]
54693;[0];[2, NP27, NP30]
54694;[3];[NP16, NP17]
54695;[2];[NP11, NP23, NP29]
54696;[1, 2];[1, 2]
54697;[0, 3];[NP5, NP19]
54698;[0, 3];[NP5, NP1, NP19]
54699;[1, 2];[0, 2]
54700;[0, 3];[NP22, NP19]
54701;[0, 1, 2];[0, 1, 2]
54702;[0, 1, 3];[NP5, NP4, NP7]
54703;[0, 1, 2];[0, 1, 2]
54704;[0, 1];[0]
54705;[0, 3];[NP20, NP19]
54706;[0, 1, 3];[2, NP30]
54707;[3];[NP20, NP21]
54708;[1, 2];[0, 1, 2]
54709;[0, 1];[2, NP30]
54710;[0, 1, 2];[0, 1, 2]
54711;[0, 3];[NP22, NP19]
54712;[0, 1, 3];[0]
54713;[3];[NP16]
54714;[0, 3];[NP20]
54715;[1, 2];[0, NP26]
54716;[0, 3];[NP19]
54717;[0, 1, 2];[1, 2]
54718;[0, 1, 3];[0, 2, NP5]
54719;[0, 1, 3];[0, NP5, NP1]
54720;[1, 2];[0, 1, 2]
54721;[0, 1, 3];[0, 2]
54722;[0, 3];[NP25]
54723;[0, 3];[NP13]
54724;[3];[NP17]
54725;[3];[NP20]
54726;[0, 1, 3];[0]
54727;[0, 1, 3];[0, 2]
54728;[0, 1, 2];[0, 2]
54729;[1, 2];[0, 2]
54730;[0, 3];[NP19]
54731;[0, 1, 2];[0, 1, 2]
54732;[3];[NP16, NP17]
54733;[0, 3];[NP5, NP1, NP19]
54734;[0, 3];[NP5, NP1, NP19]
54735;[3];[NP21, NP18]
54736;[0, 3];[NP5, NP1, NP19]
54737;[3];[NP14, NP21, NP18]
54738;[0, 3];[NP5, NP1, NP19]
54739;[0, 3];[NP19]
54740;[1, 2];[0, 1, 2]
54741;[0, 1, 3];[0, 2]
54742;[0, 1];[0, 2]
54743;[0, 1, 3];[0, 2]
54744;[0, 1, 3];[NP3, 0, NP5]
54745;[0, 1, 3];[0, NP5]
54746;[0, 1, 3];[0, 2]
54747;[1, 2];[0]
54748;[0, 3];[NP5]
54749;[0, 1, 2];[0, 1, 2]
54750;[2];[NP24, NP29]
54751;[3];[NP20, NP21]
54752;[0, 1];[0]
54753;[0, 3];[NP19]
54754;[1, 2];[0, 1]
54755;[0, 3];[NP20, NP30]
54756;[2];[0, NP12, NP23, NP29]
54757;[3];[NP20, NP21]
54758;[2];[NP12, NP29]
54759;[3];[NP20, NP21]
54760;[1, 2];[0, 1, 2]
54761;[0, 1];[0, 2]
54762;[0, 3];[NP13, NP5]
54763;[3];[NP17]
54764;[0, 1];[1, 2]
54765;[0, 1, 2];[0, 1, 2]
54766;[0, 1, 3];[NP5, NP4, NP7]
54767;[0, 1, 3];[0, NP5, NP1]
54768;[0, 3];[NP19]
54769;[0, 3];[NP3, NP19]
54770;[2];[0, NP12, NP29]
54771;[0, 1];[0, 2]
54772;[0, 1, 3];[0, 2]
54773;[0, 1, 3];[0, 2]
54774;[1, 2];[0, 1, 2]
54775;[1, 2];[1, 2]
54776;[1, 2];[1, 2]
54777;[0, 1];[0, 2]
54778;[0, 1];[0, 2]
54779;[0, 1, 2];[0]
54780;[0, 1, 3];[0, 2]
54781;[0, 1, 2];[0, 1, 2]
54782;[0, 1];[0]
54783;[1];[1, 2]
54784;[0, 3];[NP13, NP20]
54785;[0, 3];[NP5, NP19]
54786;[0, 1, 3];[NP3, 0, NP5]
54787;[3];[NP21]
54788;[0, 1, 3];[0]
54789;[0, 1];[0, 2]
54790;[3];[NP15, NP21, NP17, NP18]
54791;[0, 1, 2];[0, 1, 2]
54792;[2];[NP29]
54793;[3];[NP21, NP18]
54794;[3];[NP21]
54795;[1, 2];[0, 1, 2]
54796;[0, 1, 2];[0, 1, 2]
54797;[0, 1, 2];[0, 2]
54798;[2];[NP26]
54799;[3];[NP20]
54800;[1, 2];[0, 1, 2]
54801;[0, 1, 2];[0, 2]
54802;[0, 1, 2];[0]
54803;[0, 1, 2];[0, 1, 2]
54804;[1, 2];[0, 1, 2]
54805;[2];[1, 2]
54806;[0, 1, 2];[0, 2]
54807;[1, 2];[1, 2]
54808;[0, 3];[NP20]
54809;[2];[NP26, NP23]
54810;[0, 1, 2];[0, 1, 2]
54811;[0, 3];[NP20]
54812;[1, 2];[0, NP26]
54813;[0, 3];[NP19]
54814;[3];[NP15, NP17]
54815;[2];[1, 2]
54816;[1, 2];[0, 1, 2]
54817;[0, 3];[0, NP3]
54818;[0, 3];[NP5, NP19]
54819;[3];[NP14, NP17]
54820;[1, 2];[1, 2]
54821;[0, 1, 2];[0, 1, 2]
54822;[0, 1];[1, 2]
54823;[0, 3];[NP19]
54824;[1, 2];[1, 2]
54825;[0, 1, 2];[0, 1, 2]
54826;[3];[NP14, NP17]
54827;[0, 1, 3];[0, NP5, NP1]
54828;[0, 1];[0, 1, 2]
54829;[2];[NP26]
54830;[0, 1];[0]
54831;[3];[NP20, NP21]
54832;[0, 1, 2];[0, 1, 2]
54833;[1, 2];[0, 1, 2]
54834;[0, 1, 3];[NP5]
54835;[1, 2];[0, NP26]
54836;[0, 1, 2];[0, 1, 2]
54837;[0, 1];[0, 2]
54838;[0, 1, 2];[0, 2]
54839;[1, 2];[0, 1, 2]
54840;[1, 2];unknwon
54841;[0, 3];[NP5, NP19]
54842;[3];[NP20, NP21, NP18]
54843;[0, 3];[NP5, NP19]
54844;[1, 2];[0, 1, 2]
54845;[1, 2];[0, 2]
54846;[0, 1, 2];[0, 1, 2]
54847;[0, 1, 2];[0, 2]
54848;[0, 3];[NP20]
54849;[3];[NP21, NP18]
54850;[1, 2];[0, 1, 2]
54851;[2];[1]
54852;[0, 1];[1, 2]
54853;[0, 1, 2];[0, 1, 2]
54854;[0, 1, 3];[0, NP3]
54855;[0, 3];[NP19]
54856;[0, 1, 3];[0, 2]
54857;[1, 2];[0, 1, 2]
54858;[0, 3];[NP19]
54859;[1, 2];[0, 1, 2]
54860;[1, 2];[0, 1, 2]
54861;[0, 1, 2];[0, 1, 2]
54862;[0, 3];[NP25, NP30]
54863;[0, 1, 2];[0, 2]
54864;[2];[0, NP12, NP23, NP29]
54865;[3];[NP14, NP19]
54866;[0, 1, 3];[0, 2]
54867;[1, 2];[0, 1, 2]
54868;[0, 3];[NP20, NP19]
54869;[0, 1, 3];[NP13, 2]
54870;[1, 2];[0]
54871;[0, 1];[2, NP30]
54872;[0, 3];[NP20]
54873;[0, 3];[NP19]
54874;[2];[NP24, 1, NP9, NP29]
54875;[1, 2];[0, 1, 2]
54876;[0, 3];[NP19]
54877;[3];[NP14, NP17]
54878;[1, 2];[1, 2]
54879;[0, 1];[1, 2]
54880;[0, 1, 2];[0, 1, 2]
54881;[0, 1, 2];[0, 1, 2]
54882;[1, 2];[0, NP26]
54883;[0, 1, 3];[0, 2]
54884;[0, 1, 3];[0, 2]
54885;[1, 2];[0]
54886;[0, 1, 2];[0, 2]
54887;[1, 2];[0, 1, 2]
54888;[1, 2];[0, 1, 2]
54889;[3];[NP14, NP21, NP18]
54890;[1, 2];[0, 1, 2]
54891;[0, 1, 2];[0, 2]
54892;[0, 1, 3];[0]
54893;[0, 1, 3];[0, 2]
54894;[0, 1, 3];[0, 2]
54895;[0, 1, 2];[0, 2]
54896;[3];[NP17, NP19]
54897;[0, 1, 3];[2, NP30]
54898;[0, 1, 2];[0, 1, 2]
54899;[0, 1, 3];[0, 2]
54900;[0, 3];[NP20]
54901;[0, 1, 3];[0, NP5, NP1]
54902;[1, 2];[0]
54903;[0, 1];[0, 2]
54904;[1, 2];[1, 2]
54905;[0, 1, 3];[0, 2]
54906;[0, 1, 2];[0, 1, 2]
54907;[0, 3];[NP5, NP19]
54908;[0, 1, 2];[0, 1, 2]
54909;[0, 3];[NP19]
54910;[1, 2];[0]
54911;[0, 1, 2];[0, 2]
54912;[0, 3];[NP20]
54913;[0, 3];[NP5, NP19]
54914;[0, 1, 3];[0]
54915;[0, 1, 3];[0, NP5, NP1]
54916;[0, 1, 3];[2]
54917;[0, 1, 2];[0, 1, 2]
54918;[0, 1, 2];[0, 2]
54919;[0, 1];[1, 2]
54920;[3];[NP20]
54921;[1, 2];[NP31]
54922;[0, 1, 2];[1, 2]
54923;[0, 3];[NP3, NP19]
54924;[1, 2];[0, 1, 2]
54925;[0, 3];[NP5, NP19]
54926;[0, 3];[NP19]
54927;[0, 3];[NP5, NP19]
54928;[1, 2];[0, 1, 2]
54929;[2];[NP26, NP11, NP23]
54930;[1, 2];[0, 1, 2]
54931;[1, 2];[0, 1, 2]
54932;[1, 2];[0, 1, 2]
54933;[1, 2];[0, 1, 2]
54934;[0, 1, 2];[0, 1, 2]
54935;[1, 2];[0, 1, 2]
54936;[0, 1, 2];[0, 1, 2]
54937;[0, 1, 2];[0, 1, 2]
54938;[0, 3];[NP13, NP20]
54939;[0, 3];[NP20]
54940;[0, 1, 3];[NP5, NP4, NP7]
54941;[1, 2];[0, 1, 2]
54942;[0, 1, 2];[0, 1, 2]
54943;[0, 1, 2];[0, 1, 2]
54944;[1, 2];[0, 1]
54945;[0, 3];[NP20]
54946;[1, 2];[0]
54947;[1, 2];[0, 1, 2]
54948;[0, 3];[NP25]
54949;[2];[1, 2]
54950;[1, 2];[0, 1, 2]
54951;[1, 2];[0]
54952;[0, 1, 3];[0, 2, NP5]
54953;[0, 3];[NP19]
54954;[2];[0, NP23, NP29]
54955;[3];[NP21, NP18]
54956;[0, 3];[NP20]
54957;[1, 2];[0, 2]
54958;[2];[0, NP26]
54959;[0, 3];[2, NP30]
54960;[0, 1, 2];[0, 1, 2]
54961;[0, 1, 3];[2]
54962;[0, 3];[NP20, NP30]
54963;[0, 1, 2];[0, 1, 2]
54964;[0, 1, 3];[0, NP5, NP1]
54965;[2];[NP26, NP11, NP23]
54966;[1, 2];[0, 1, 2]
54967;[0, 3];[NP8]
54968;[0, 3];[NP19]
54969;[0, 1, 3];[0]
54970;[0, 3];[NP19]
54971;[1, 2];[0, 1, NP29]
54972;[1, 2];[1, 2]
54973;[0, 3];[NP5, NP19]
54974;[1, 2];[0, NP26]
54975;[2];[NP26, NP11, NP23]
54976;[0, 3];[NP5, NP19]
54977;[0, 1, 2];[0]
54978;[1, 2];[1, 2]
54979;[0, 1, 2];[0, 1, 2]
54980;[0, 1, 3];[0, 2]
54981;[1, 2];[0]
54982;[0, 1, 2];[0, 1, 2]
54983;[0, 1];[0, 1, 2]
54984;[2];[NP12, NP23, NP29]
54985;[2];[NP29]
54986;[1, 2];[1, 2]
54987;[1, 2];[0]
54988;[0, 1, 3];[0]
54989;[0, 1, 2];[0, 1, 2]
54990;[3];[NP20, NP21]
54991;[0, 3];[NP19]
54992;[0, 1, 3];[0, 2]
54993;[3];[NP14]
54994;[1, 2];[0]
54995;[3];[NP16, NP17]
54996;[0, 3];[NP5, NP19]
54997;[1, 2];[0, 1]
54998;[2];[0, NP12, NP29]
54999;[0, 3];[NP19]
55000;[0, 1];[2]
55001;[0, 1, 3];[2]
55002;[0, 1];[1, 2]
55003;[3];[NP14, NP17]
55004;[0, 3];[NP5, NP19]
55005;[3];[NP20]
55006;[3];[NP20, NP21]
55007;[3];[NP14, NP17]
55008;[0, 1, 2];[0]
55009;[0, 1, 2];[0, 1, 2]
55010;[0, 3];[NP20]
55011;[3];[NP21, NP18]
55012;[0, 1, 3];[0]
55013;[1, 2];[1, 2]
55014;[0, 1, 3];[0, NP5]
55015;[0, 3];[NP20]
55016;[0, 1];[0, 2]
55017;[3];[NP20]
55018;[1, 2];[0, 1, 2]
55019;[3];[NP20]
55020;[0, 1];[1, 2]
55021;[1, 2];[0, 1, 2]
55022;[0, 3];[NP19]
55023;[0, 1, 2];[0, 1, 2]
55024;[1, 2];[0]
55025;[0, 1, 2];[0, 1, 2]
55026;[0, 1, 2];[0, 1, 2]
55027;[3];[NP17, NP19]
55028;[0, 3];[NP5, NP19]
55029;[0, 3];[NP19]
55030;[0, 1, 3];[0]
55031;[1, 2];[0, 1, 2]
55032;[3];[NP17]
55033;[0, 3];[NP13, NP5, NP7]
55034;[1, 2];[0, 1, 2]
55035;[1, 2];[0, 1, NP29]
55036;[1, 2];[0, 1, 2]
55037;[2];[0, NP26]
55038;[2];[0, NP11, NP23, NP29]
55039;[0, 1, 3];[0, 2]
55040;[0, 1, 3];[0]
55041;[0, 1, 2];[0]
55042;[0, 1, 3];[2, NP30]
55043;[0, 1, 3];[0, 2]
55044;[0, 1, 2];[0, 1, 2]
55045;[0, 1, 3];[0]
55046;[1, 2];[0, 1, 2]
55047;[1];[1, 2]
55048;[0, 1, 3];[2, NP7]
55049;[1, 2];[0]
55050;[1, 2];[0, 1, 2]
55051;[1, 2];[1, 2]
55052;[1, 2];[0, 1, 2]
55053;[0, 1];[2]
55054;[0, 1, 2];[0, 1, 2]
55055;[0, 1, 2];[0]
55056;[0, 1, 2];[0, 2]
55057;[0, 1];[0]
55058;[0, 1, 2];[0, 1, 2]
55059;[2];[NP26]
55060;[1, 2];[0, 1, 2]
55061;[0, 1, 3];[0, 2]
55062;[2];[NP26, NP23]
55063;[2];[NP24, NP29]
55064;[0, 1, 3];[0, NP5, NP1]
55065;[2];[NP26]
55066;[0, 3];[NP20]
55067;[1, 2];[0, 1, 2]
55068;[0, 1, 2];[0, 1, 2]
55069;[0, 1, 3];[0, NP3]
55070;[3];[NP16]
55071;[2];[0, NP26, NP11, NP23]
55072;[1, 2];[0, 1]
55073;[0];[0]
55074;[2];unknwon
55075;[0, 3];[NP25]
55076;[0, 3];[NP19]
55077;[1, 2];[0, 1, 2]
55078;[3];[NP16, NP19]
55079;[0, 1, 2];[0, 1, 2]
55080;[0, 1];[0, 1, 2]
55081;[3];[NP14, NP17]
55082;[1, 2];[1, 2, NP29]
55083;[2];[1, NP29]
55084;[2];[NP24, 1, NP29]
55085;[0, 1];[0]
55086;[0, 3];[NP22, NP19]
55087;[0, 1, 2];[0]
55088;[1, 2];[1, 2]
55089;[0, 3];[NP19]
55090;[0, 3];[NP5, NP1, NP19]
55091;[0, 1, 2];[0, 1, 2]
55092;[1, 2];[0]
55093;[1, 2];[0, 1, 2]
55094;[0, 1, 3];[0, 2, NP5]
55095;[0, 1, 2];[1, 2]
55096;[1, 2];[0, 1, 2]
55097;[0, 1, 2];[0, 1, 2]
55098;[2];[NP26, NP23]
55099;[0, 3];[NP22]
55100;[0, 1, 2];[0, 2]
55101;[0, 1, 2];[0]
55102;[1, 2];[0, 1, 2]
55103;[0, 1, 2];[0]
55104;[1, 2];[0, NP26]
55105;[3];[NP20]
55106;[0, 1, 3];[0]
55107;[0, 1];[1, 2]
55108;[0, 3];[NP20]
55109;[1, 2];[0, 1, 2]
55110;[0, 1, 2];[0, 1, 2]
55111;[0, 3];[NP5, NP19]
55112;[2];[0, NP12, NP29]
55113;[0, 1];[0, 1, 2]
55114;[0, 1, 2];[0, 2]
55115;[0, 1];[2, NP30]
55116;[1, 2];[0]
55117;[0];[NP2, NP8]
55118;[0, 1, 2];[0, 1, 2]
55119;[0, 1, 3];[0, 2, NP5]
